;id;date;homeContestantId;awayContestantId;homeContestantOfficialName;awayContestantOfficialName;homeContestantCode;awayContestantCode;card_events;venue;goal_events
692;cmcqsil9wb5cz18y96mgoy7hm;2020-11-22Z;d0zdg647gvgc95xdtk1vpbkys;dac758ef858jbq7pcb3gfwite;AFC Ajax;Heracles Almelo;AJA;HER;[['Heracles', 'dac758ef858jbq7pcb3gfwite', 1, 8, 'sbxnlkg50itbqkpuh8wnwk45', 'L. Schoofs', 'YC'], ['Heracles', 'dac758ef858jbq7pcb3gfwite', 1, 39, '2s6w2yhwtydu1jfiomhp1c79x', 'R. Vloet', 'YC'], ['Heracles', 'dac758ef858jbq7pcb3gfwite', 2, 72, '7to5mb4x91kjhbd9tb0nqz74l', 'T. Bijleveld', 'YC']];Johan Cruijff Arena;[['Ajax', 'd0zdg647gvgc95xdtk1vpbkys', 1, 6, '4sjjp11431gkqjv0gygg7btre', 'L. Traoré'], ['Ajax', 'd0zdg647gvgc95xdtk1vpbkys', 1, 29, '7pi4j76iy3cfh0bfkxf9x8ell', 'David Neres'], ['Ajax', 'd0zdg647gvgc95xdtk1vpbkys', 1, 36, 'bymhffiw7brsfpjzsfqq7bvth', 'Z. Labyad'], ['Ajax', 'd0zdg647gvgc95xdtk1vpbkys', 2, 57, '6m2pk6odyb3atayt6u8cifahh', 'D. Tadić'], ['Ajax', 'd0zdg647gvgc95xdtk1vpbkys', 2, 77, 'bymhffiw7brsfpjzsfqq7bvth', 'Z. Labyad']]
693;cmx8p57rbp9p303l1i2opxi0a;2020-11-22Z;89w5c6pw7vn0dxypi61tt0g4k;e8hiwrw6ocxm5iht6sp7jiv19;Sparta Rotterdam;HFC ADO Den Haag;SPA;ADO;[['ADO Den Haag', 'e8hiwrw6ocxm5iht6sp7jiv19', 1, 24, '7eo3ceto09y3x4j4gh9m91kvd', 'S. Pinas', 'YC'], ['Sparta Rotterdam', '89w5c6pw7vn0dxypi61tt0g4k', 1, 24, '52ludocji0jek45wo7i1d4hxx', 'B. Smeets', 'YC'], ['ADO Den Haag', 'e8hiwrw6ocxm5iht6sp7jiv19', 2, 78, 'dmtsvsqvdoqqtmrset0uz0and', 'Pascu', 'YC']];Sparta-Stadion Het Kasteel;[['Sparta Rotterdam', '89w5c6pw7vn0dxypi61tt0g4k', 1, 43, '2esbyi3i7rtsdkxe6a917rsnp', 'L. Thy'], ['Sparta Rotterdam', '89w5c6pw7vn0dxypi61tt0g4k', 2, 53, '7jpreaads35pnnfqbn7hmrmy', 'S. Mijnans'], ['Sparta Rotterdam', '89w5c6pw7vn0dxypi61tt0g4k', 2, 56, '74o97lnqpku6m9svks66qbend', 'A. Harroui'], ['Sparta Rotterdam', '89w5c6pw7vn0dxypi61tt0g4k', 2, 59, '2esbyi3i7rtsdkxe6a917rsnp', 'L. Thy'], ['Sparta Rotterdam', '89w5c6pw7vn0dxypi61tt0g4k', 2, 80, '5bm516z74pbsyfemsathj3umt', 'M. Engels'], ['Sparta Rotterdam', '89w5c6pw7vn0dxypi61tt0g4k', 2, 85, '5bm516z74pbsyfemsathj3umt', 'M. Engels']]
694;cnat9q6b3ahjlahqis887263u;2020-11-22Z;3ebril33e08ddzob4bhq8awsr;20vymiy7bo8wkyxai3ew494fz;Fortuna Sittard;Feyenoord Rotterdam;FOR;FEY;[['Fortuna Sittard', '3ebril33e08ddzob4bhq8awsr', 1, 11, '7s79un28qujnx64qwl49wy4tl', 'Z. Flemming', 'YC'], ['Feyenoord', '20vymiy7bo8wkyxai3ew494fz', 1, 12, 'djbw3afgcgkbq22soig0xsjfu', 'O. Kökçü', 'RC'], ['Fortuna Sittard', '3ebril33e08ddzob4bhq8awsr', 1, 43, 'atbvv2os8m7nfs0p128w5a6l1', 'M. Seuntjens', 'YC']];Fortuna Sittard Stadion;[['Fortuna Sittard', '3ebril33e08ddzob4bhq8awsr', 1, 1, '7s79un28qujnx64qwl49wy4tl', 'Z. Flemming'], ['Feyenoord', '20vymiy7bo8wkyxai3ew494fz', 1, 34, '95pzsjfh0wf6isp6qpf9lddyh', 'M. Senesi'], ['Feyenoord', '20vymiy7bo8wkyxai3ew494fz', 1, 46, '7joybllup4h9oe6zfhcepjy6t', 'S. Berghuis'], ['Feyenoord', '20vymiy7bo8wkyxai3ew494fz', 2, 91, '7joybllup4h9oe6zfhcepjy6t', 'S. Berghuis']]
695;cng6berut5d2guubo28stofoq;2020-11-22Z;4tic29sox7m39fy1ztgv0jsiq;24fvcruwqrqvqa3aonf8c3zuy;FC Twente;PSV Eindhoven;TWE;PSV;[['PSV', '24fvcruwqrqvqa3aonf8c3zuy', 2, 57, 'e3il1t1s5lrn4g8t85fcm40oa', 'N. Madueke', 'YC'], ['PSV', '24fvcruwqrqvqa3aonf8c3zuy', 2, 62, '9psfk94nduz6icnuwty5v9all', 'C. Gakpo', 'YC'], ['Twente', '4tic29sox7m39fy1ztgv0jsiq', 2, 68, 'dc2wi76ipwc5qbq4eggqd1hp1', 'Julio Pleguezuelo', 'YC']];De Grolsch Veste;[['PSV', '24fvcruwqrqvqa3aonf8c3zuy', 1, 8, '7q96z3aaee5jyccb8pjthi8kp', 'D. Malen'], ['Twente', '4tic29sox7m39fy1ztgv0jsiq', 2, 63, '4j5hfebi948ggjwexpndrub1m', 'Danilo']]
696;cnl2spxlglhrtsuffquenxdnu;2020-11-22Z;ed5nwjz5za3oyi20nxzgqivmx;4vd2t5schmvvufrfib7f2vjdf;RKC Waalwijk;SC Heerenveen;RKC;HEE;[['Heerenveen', '4vd2t5schmvvufrfib7f2vjdf', 1, 43, '3s0tyude1pghox634ij87srft', 'S. Dewaele', 'RC'], ['Heerenveen', '4vd2t5schmvvufrfib7f2vjdf', 1, 43, 'c5jk0pvcvqddy0xiqv6qkesph', 'H. Veerman', 'YC'], ['RKC Waalwijk', 'ed5nwjz5za3oyi20nxzgqivmx', 2, 50, 'evexihkozqignope6k57tjgt1', 'V. Anita', 'YC'], ['Heerenveen', '4vd2t5schmvvufrfib7f2vjdf', 2, 84, 'ewnmiv6ew1d5cnuul715x4dzp', 'L. Woudenberg', 'YC'], ['Heerenveen', '4vd2t5schmvvufrfib7f2vjdf', 2, 91, '4phgw75cred5p93hjq8hiou6t', 'S. Floranus', 'YC'], ['Heerenveen', '4vd2t5schmvvufrfib7f2vjdf', 2, 95, 'euam6fi49tt5fg3i6q5l11ej9', 'R. Kongolo', 'YC'], ['Heerenveen', '4vd2t5schmvvufrfib7f2vjdf', 2, 96, '5geiqjzesu0y6bu8hyff4y6dx', 'E. Mulder', 'YC']];Mandemakers Stadion;[['Heerenveen', '4vd2t5schmvvufrfib7f2vjdf', 1, 19, 'c5jk0pvcvqddy0xiqv6qkesph', 'H. Veerman'], ['RKC Waalwijk', 'ed5nwjz5za3oyi20nxzgqivmx', 2, 82, '286e4ovzfgn0p4dfwqiojavhl', 'V. Damaşcan']]
697;cmn1iv592r9kxliou6xq6yiy2;2020-11-22Z;3kfktv64h7kg7zryax1wktr5r;3t0vjqtxc8wpjzv82i3oi2ova;Alkmaar Zaanstreek;FC Emmen;AZ;EMM;[['Emmen', '3t0vjqtxc8wpjzv82i3oi2ova', 2, 60, '49x98sk3wf7sjshrlou5vnvje', 'L. Bernadou', 'RC'], ['Emmen', '3t0vjqtxc8wpjzv82i3oi2ova', 2, 62, '2uymugk9f8py2ycpv5gq73mqd', 'C. Cavlan', 'YC'], ['AZ', '3kfktv64h7kg7zryax1wktr5r', 2, 86, '2ugzqrpaooto1r24a6kvqf2ll', 'T. Koopmeiners', 'YC'], ['AZ', '3kfktv64h7kg7zryax1wktr5r', 2, 88, '3uqgza8elvm9h2b4pcacv1ivp', 'J. Svensson', 'YC']];AFAS Stadion;[['AZ', '3kfktv64h7kg7zryax1wktr5r', 1, 11, 'byirjks50zw1eefkcy8p4hd5h', 'B. Martins Indi']]
698;cnrurqsq35r8ip121sargrii2;2020-11-27Z;4tic29sox7m39fy1ztgv0jsiq;ed5nwjz5za3oyi20nxzgqivmx;FC Twente;RKC Waalwijk;TWE;RKC;[['Twente', '4tic29sox7m39fy1ztgv0jsiq', 2, 63, 'dc2wi76ipwc5qbq4eggqd1hp1', 'Julio Pleguezuelo', 'YC'], ['Twente', '4tic29sox7m39fy1ztgv0jsiq', 2, 67, 'dc119ejc7lls2rd3ywigl2smi', 'R. Zerrouki', 'YC'], ['Twente', '4tic29sox7m39fy1ztgv0jsiq', 2, 76, '4gso82x236c4xe0eovfr50sfd', 'K. Pierie', 'YC'], ['Twente', '4tic29sox7m39fy1ztgv0jsiq', 2, 94, 'c1yctqdku2vzho2azsgcy5dcl', 'V. Černý', 'YC']];De Grolsch Veste;[['RKC Waalwijk', 'ed5nwjz5za3oyi20nxzgqivmx', 1, 22, 'a9z0jsjwfteq974bxwucvc4ix', 'C. Ngonge'], ['RKC Waalwijk', 'ed5nwjz5za3oyi20nxzgqivmx', 1, 30, '94b7i139jyk6hs6ioqlztg1jp', 'F. Stokkers']]
699;co4nnee1cur141zzz25oxx6y2;2020-11-28Z;3t0vjqtxc8wpjzv82i3oi2ova;d0zdg647gvgc95xdtk1vpbkys;FC Emmen;AFC Ajax;EMM;AJA;[['Ajax', 'd0zdg647gvgc95xdtk1vpbkys', 2, 79, '6anvl82jyio52wo87cbxdp4np', 'S. Klaiber', 'YC']];De Oude Meerdijk;[['Ajax', 'd0zdg647gvgc95xdtk1vpbkys', 1, 20, 'baakmd4ndnulbl9npvmq90mvp', 'D. Klaassen'], ['Ajax', 'd0zdg647gvgc95xdtk1vpbkys', 1, 29, 'bymhffiw7brsfpjzsfqq7bvth', 'Z. Labyad'], ['Ajax', 'd0zdg647gvgc95xdtk1vpbkys', 1, 38, '4sjjp11431gkqjv0gygg7btre', 'L. Traoré'], ['Ajax', 'd0zdg647gvgc95xdtk1vpbkys', 2, 69, 'd19yalwh3i2olvpwoi89feqjt', 'J. Ekkelenkamp'], ['Ajax', 'd0zdg647gvgc95xdtk1vpbkys', 2, 82, 'e96ak6mn0ol3h3179p70x7npx', 'Q. Promes']]
700;cnzfc2gc1nyb4dh1jd8rrlu22;2020-11-28Z;e8hiwrw6ocxm5iht6sp7jiv19;4vd2t5schmvvufrfib7f2vjdf;HFC ADO Den Haag;SC Heerenveen;ADO;HEE;[['Heerenveen', '4vd2t5schmvvufrfib7f2vjdf', 1, 28, 'c5jk0pvcvqddy0xiqv6qkesph', 'H. Veerman', 'YC']];Bingoal Stadion;[['ADO Den Haag', 'e8hiwrw6ocxm5iht6sp7jiv19', 1, 13, '2am8met63wday08dtyb0ulyp5', 'D. Philipp'], ['Heerenveen', '4vd2t5schmvvufrfib7f2vjdf', 1, 16, 'd4j19ipiaeuetyij08fofgs15', 'J. Veerman']]
701;coeg78500lv8f5jmxx1ji83my;2020-11-28Z;cv5ftekuejf0ryxvd5h2my47r;2uuh2bir8ktof0uxfo06lb4ox;VVV Venlo;PEC Zwolle;VVV;ZWO;[['PEC Zwolle', '2uuh2bir8ktof0uxfo06lb4ox', 1, 9, 'a7ekqvzo7coh5bmbw3ktyut3p', 'Y. Nakayama', 'YC'], ['PEC Zwolle', '2uuh2bir8ktof0uxfo06lb4ox', 2, 93, 'bdo2grdx1mgm63gii3zar50id', 'T. Lam', 'RC']];Covebo Stadion - De Koel -;[['VVV', 'cv5ftekuejf0ryxvd5h2my47r', 1, 21, '3mcj3wypzq3lno1ehc0vif1sl', 'J. Arias'], ['PEC Zwolle', '2uuh2bir8ktof0uxfo06lb4ox', 1, 36, '3awoq36w443aauvv1xnffjlyh', 'I. Pherai'], ['PEC Zwolle', '2uuh2bir8ktof0uxfo06lb4ox', 2, 69, '7y0acvcg9km8dz51t5ndy23md', 'M. van Duinen'], ['VVV', 'cv5ftekuejf0ryxvd5h2my47r', 2, 78, '84aebyqt0y9r2jjml4u1z0ij9', 'G. Giakoumakis']]
702;cojfwx8dh1jyt6epm8n5tyooa;2020-11-29Z;6hsriqr3ybvyg94w2k19oal50;3ebril33e08ddzob4bhq8awsr;SBV Vitesse;Fortuna Sittard;VIT;FOR;[['Fortuna Sittard', '3ebril33e08ddzob4bhq8awsr', 2, 67, '1kbmdrn8cmlf591w70v9bpo0l', 'R. Janssen', 'YC'], ['Fortuna Sittard', '3ebril33e08ddzob4bhq8awsr', 2, 82, '9lrg1pnep1ybn81drlk4u45w5', 'J. Jach', 'YC'], ['Fortuna Sittard', '3ebril33e08ddzob4bhq8awsr', 2, 92, 'aifho67q5citg1vdjyts477bp', 'B. Rienstra', 'YC']];GelreDome;[['Vitesse', '6hsriqr3ybvyg94w2k19oal50', 2, 72, '415edw5nh3byftl1t0e6by2mt', 'O. Darfalou'], ['Vitesse', '6hsriqr3ybvyg94w2k19oal50', 2, 83, '6e6ttu4unqctb2addbnp5cyga', 'A. Broja']]
703;cooyljlje7xd70v8mpapgvrsa;2020-11-29Z;cos9hxi16eitbcbthof7zrm4m;bk5ltsueqmeng29eovd8m2tml;FC Groningen;Willem II;GRO;WIL;[['Willem II', 'bk5ltsueqmeng29eovd8m2tml', 1, 46, '305nofkhifw9vg71q5yn5gclx', 'G. Sağlam', 'YC']];Euroborg;[['Groningen', 'cos9hxi16eitbcbthof7zrm4m', 2, 63, '7myeigeuggkj5ymjw6znedkut', 'A. El Messaoudi']]
704;cowqtpgpyqsr88h7nor4368a2;2020-11-29Z;20vymiy7bo8wkyxai3ew494fz;ccpscwdcm65czscrun048ecn5;Feyenoord Rotterdam;FC Utrecht;FEY;UTR;[['Utrecht', 'ccpscwdcm65czscrun048ecn5', 2, 63, '1s7vp9ovsa1jo7tu7nisykn9x', 'M. van der Maarel', 'YC'], ['Feyenoord', '20vymiy7bo8wkyxai3ew494fz', 2, 67, 'cp732f8tqz91xeahijtd35rd', 'J. Wehrmann', 'YC']];Stadion Feijenoord;[['Utrecht', 'ccpscwdcm65czscrun048ecn5', 2, 50, '1s7vp9ovsa1jo7tu7nisykn9x', 'M. van der Maarel'], ['Feyenoord', '20vymiy7bo8wkyxai3ew494fz', 2, 65, '4yyekuopwb7otz18rqfgwjht5', 'L. Geertruida']]
705;co9lsrmd23b67gca67pkv2qne;2020-11-29Z;dac758ef858jbq7pcb3gfwite;3kfktv64h7kg7zryax1wktr5r;Heracles Almelo;Alkmaar Zaanstreek;HER;AZ;[['AZ', '3kfktv64h7kg7zryax1wktr5r', 2, 66, '8ymqihdfqc7esda7y407lebx1', 'D. de Wit', 'YC'], ['Heracles', 'dac758ef858jbq7pcb3gfwite', 2, 69, 'bzgm08m9dc0tz56n4abk2b4l', 'S. Bakış', 'YC'], ['Heracles', 'dac758ef858jbq7pcb3gfwite', 2, 86, '1r35ds2obqkw03f7hfpfsqqui', 'G. Quagliata', 'YC']];Erve Asito;[['AZ', '3kfktv64h7kg7zryax1wktr5r', 1, 41, '2ugzqrpaooto1r24a6kvqf2ll', 'T. Koopmeiners'], ['AZ', '3kfktv64h7kg7zryax1wktr5r', 1, 44, 'f4pqxviuwzd6a803jfx9bh4o9', 'M. Boadu'], ['Heracles', 'dac758ef858jbq7pcb3gfwite', 2, 75, 'sbxnlkg50itbqkpuh8wnwk45', 'L. Schoofs']]
706;cp40v7twffej87h7i5clmk296;2020-11-29Z;24fvcruwqrqvqa3aonf8c3zuy;89w5c6pw7vn0dxypi61tt0g4k;PSV Eindhoven;Sparta Rotterdam;PSV;SPA;[['PSV', '24fvcruwqrqvqa3aonf8c3zuy', 1, 30, '5yt3hbvzpaqv8lrjgt4ahb78q', 'R. Ledezma', 'YC'], ['Sparta Rotterdam', '89w5c6pw7vn0dxypi61tt0g4k', 2, 66, '7jpreaads35pnnfqbn7hmrmy', 'S. Mijnans', 'YC'], ['Sparta Rotterdam', '89w5c6pw7vn0dxypi61tt0g4k', 2, 81, '5bm516z74pbsyfemsathj3umt', 'M. Engels', 'YC'], ['Sparta Rotterdam', '89w5c6pw7vn0dxypi61tt0g4k', 2, 83, 'aklhi0hr28nidjlkw1sokp785', 'A. Meijers', 'YC']];Philips Stadion;[['PSV', '24fvcruwqrqvqa3aonf8c3zuy', 2, 78, '7q96z3aaee5jyccb8pjthi8kp', 'D. Malen']]
707;cpsmj3p8rg3hu6sj6tr800pre;2020-12-04Z;89w5c6pw7vn0dxypi61tt0g4k;3t0vjqtxc8wpjzv82i3oi2ova;Sparta Rotterdam;FC Emmen;SPA;EMM;[['Emmen', '3t0vjqtxc8wpjzv82i3oi2ova', 1, 5, '2e1l4p2kxtk1hd4yeuetyua51', 'S. Peña', 'YC'], ['Emmen', '3t0vjqtxc8wpjzv82i3oi2ova', 1, 5, 'bnm04njoqk6blja8ir37xj9p1', 'A. Jansen', 'YC'], ['Emmen', '3t0vjqtxc8wpjzv82i3oi2ova', 2, 79, '6nllvfa8lxae5d3k09p8rs251', 'H. Ben Moussa', 'YC'], ['Sparta Rotterdam', '89w5c6pw7vn0dxypi61tt0g4k', 2, 80, '11sxalz1nikiipmp7bxvz33rp', 'D. Gravenberch', 'YC']];Sparta-Stadion Het Kasteel;[['Sparta Rotterdam', '89w5c6pw7vn0dxypi61tt0g4k', 1, 22, '5fnmjp63t7m9fg3y2fcw6z015', 'Deroy Duarte'], ['Emmen', '3t0vjqtxc8wpjzv82i3oi2ova', 2, 52, '9fkdgor4mv7f8eqz65ugnnydx', 'M. Araujo'], ['Sparta Rotterdam', '89w5c6pw7vn0dxypi61tt0g4k', 2, 58, '74o97lnqpku6m9svks66qbend', 'A. Harroui']]
708;cpgkwa6g004bfugwr5mu8ouwa;2020-12-05Z;ed5nwjz5za3oyi20nxzgqivmx;cv5ftekuejf0ryxvd5h2my47r;RKC Waalwijk;VVV Venlo;RKC;VVV;[['VVV', 'cv5ftekuejf0ryxvd5h2my47r', 1, 25, 'amwwmkhtbdinae00hnwmf90bt', 'R. Gelmi', 'YC'], ['VVV', 'cv5ftekuejf0ryxvd5h2my47r', 1, 28, 'dgio69i8qj7x1dzd7q6y7168l', 'D. Post', 'YC'], ['RKC Waalwijk', 'ed5nwjz5za3oyi20nxzgqivmx', 2, 52, '9lctm8txbd4n87mk61lwa0rf9', 'S. Bakari', 'YC'], ['VVV', 'cv5ftekuejf0ryxvd5h2my47r', 2, 55, 'amwwmkhtbdinae00hnwmf90bt', 'R. Gelmi', 'Y2C'], ['RKC Waalwijk', 'ed5nwjz5za3oyi20nxzgqivmx', 2, 59, 'evexihkozqignope6k57tjgt1', 'V. Anita', 'YC'], ['RKC Waalwijk', 'ed5nwjz5za3oyi20nxzgqivmx', 2, 69, '65nkv8grj2jhs2hlja63bp90p', 'A. Touba', 'YC'], ['VVV', 'cv5ftekuejf0ryxvd5h2my47r', 2, 95, '8ymys1im7h8w6hz2ifun7e8d1', 'Z. Machach', 'YC']];Mandemakers Stadion;[['RKC Waalwijk', 'ed5nwjz5za3oyi20nxzgqivmx', 1, 30, '94b7i139jyk6hs6ioqlztg1jp', 'F. Stokkers'], ['VVV', 'cv5ftekuejf0ryxvd5h2my47r', 1, 35, '84aebyqt0y9r2jjml4u1z0ij9', 'G. Giakoumakis'], ['VVV', 'cv5ftekuejf0ryxvd5h2my47r', 2, 51, '2nwthqvbk70e2qo35dgp35979', 'V. van Crooij'], ['RKC Waalwijk', 'ed5nwjz5za3oyi20nxzgqivmx', 2, 75, '65nkv8grj2jhs2hlja63bp90p', 'A. Touba'], ['RKC Waalwijk', 'ed5nwjz5za3oyi20nxzgqivmx', 2, 87, '7797kpi7lkhc9dasfxuv9h7f9', 'L. Daneels']]
709;cqkmz6tgweupqc9srio2p0sq2;2020-12-05Z;3ebril33e08ddzob4bhq8awsr;bk5ltsueqmeng29eovd8m2tml;Fortuna Sittard;Willem II;FOR;WIL;[['Fortuna Sittard', '3ebril33e08ddzob4bhq8awsr', 1, 33, '30mghmimxsxj12m1w7jnx4f3e', 'L. Rota', 'YC'], ['Willem II', 'bk5ltsueqmeng29eovd8m2tml', 2, 50, '2znc8bmjc183pmz1xe1j8z0fd', 'D. Köhn', 'YC'], ['Willem II', 'bk5ltsueqmeng29eovd8m2tml', 2, 61, '7sd87ylfbtgwgpb70hf68cel1', 'V. Pavlidis', 'YC'], ['Willem II', 'bk5ltsueqmeng29eovd8m2tml', 2, 62, '9hz7j1p4f0d2hxyz2bdkbyk0l', 'F. Heerkens', 'YC'], ['Willem II', 'bk5ltsueqmeng29eovd8m2tml', 2, 74, '1l34qvjvar8qec3kbrg4rew2d', 'Pol Llonch', 'YC'], ['Willem II', 'bk5ltsueqmeng29eovd8m2tml', 2, 88, '1l34qvjvar8qec3kbrg4rew2d', 'Pol Llonch', 'Y2C']];Fortuna Sittard Stadion;[['Fortuna Sittard', '3ebril33e08ddzob4bhq8awsr', 1, 8, '8oaym1hgnpfzxilnj66dt7npx', 'Lisandro Semedo'], ['Fortuna Sittard', '3ebril33e08ddzob4bhq8awsr', 1, 29, '8czesxhh2bedy0ukqb95rk82d', 'S. Polter'], ['Fortuna Sittard', '3ebril33e08ddzob4bhq8awsr', 1, 44, '7s79un28qujnx64qwl49wy4tl', 'Z. Flemming'], ['Willem II', 'bk5ltsueqmeng29eovd8m2tml', 2, 66, '7sd87ylfbtgwgpb70hf68cel1', 'V. Pavlidis'], ['Willem II', 'bk5ltsueqmeng29eovd8m2tml', 2, 87, 'evmh9czxs2afc6nk9bycb90b9', 'J. van der Heijden']]
710;cpxl5uj4qwpvxd54mlz6t5ox6;2020-12-05Z;d0zdg647gvgc95xdtk1vpbkys;4tic29sox7m39fy1ztgv0jsiq;AFC Ajax;FC Twente;AJA;TWE;[['Ajax', 'd0zdg647gvgc95xdtk1vpbkys', 2, 83, '5ga7g20wsa7oqjbh4ijoeknl6', 'R. Gravenberch', 'YC']];Johan Cruijff Arena;[['Twente', '4tic29sox7m39fy1ztgv0jsiq', 1, 22, '35hkwhj0m65aqyalfrjweyml1', 'Q. Menig'], ['Ajax', 'd0zdg647gvgc95xdtk1vpbkys', 2, 59, '6m2pk6odyb3atayt6u8cifahh', 'D. Tadić'], ['Twente', '4tic29sox7m39fy1ztgv0jsiq', 2, 84, '35hkwhj0m65aqyalfrjweyml1', 'Q. Menig']]
711;cpa8yqqtuiroc4uyy4ce4bpm2;2020-12-05Z;2uuh2bir8ktof0uxfo06lb4ox;6hsriqr3ybvyg94w2k19oal50;PEC Zwolle;SBV Vitesse;ZWO;VIT;[['Vitesse', '6hsriqr3ybvyg94w2k19oal50', 2, 64, '8trp1348qs14phwpsx4a9beuh', 'I. Touré', 'RC'], ['Vitesse', '6hsriqr3ybvyg94w2k19oal50', 2, 74, '4idru0svqcqjpi03b4jhqyd3p', 'M. Bero', 'YC'], ['PEC Zwolle', '2uuh2bir8ktof0uxfo06lb4ox', 2, 77, '95okr4f6nvzbus7w3gpj63cnp', 'J. Drost', 'YC'], ['PEC Zwolle', '2uuh2bir8ktof0uxfo06lb4ox', 2, 90, 'c3akpx5mnexpkslo0sqqezsru', 'E. Reijnders', 'YC'], ['Vitesse', '6hsriqr3ybvyg94w2k19oal50', 2, 92, '74c15mfi1h4zrry5fo2q94ul1', 'R. Bazoer', 'YC']];MAC³PARK Stadion;[['Vitesse', '6hsriqr3ybvyg94w2k19oal50', 1, 7, '415edw5nh3byftl1t0e6by2mt', 'O. Darfalou'], ['PEC Zwolle', '2uuh2bir8ktof0uxfo06lb4ox', 2, 65, '95okr4f6nvzbus7w3gpj63cnp', 'J. Drost'], ['PEC Zwolle', '2uuh2bir8ktof0uxfo06lb4ox', 2, 76, '7y0acvcg9km8dz51t5ndy23md', 'M. van Duinen']]
712;cqcxu4cisj1dp32vwe535htuy;2020-12-06Z;20vymiy7bo8wkyxai3ew494fz;dac758ef858jbq7pcb3gfwite;Feyenoord Rotterdam;Heracles Almelo;FEY;HER;[['Heracles', 'dac758ef858jbq7pcb3gfwite', 1, 29, '5e2dhux42uepgafp4s16gusph', 'M. Knoester', 'YC'], ['Heracles', 'dac758ef858jbq7pcb3gfwite', 1, 35, 'sbxnlkg50itbqkpuh8wnwk45', 'L. Schoofs', 'YC'], ['Heracles', 'dac758ef858jbq7pcb3gfwite', 2, 56, 'bzgm08m9dc0tz56n4abk2b4l', 'S. Bakış', 'YC'], ['Heracles', 'dac758ef858jbq7pcb3gfwite', 2, 66, 'bzgm08m9dc0tz56n4abk2b4l', 'S. Bakış', 'Y2C'], ['Heracles', 'dac758ef858jbq7pcb3gfwite', 2, 92, '62ioit989amx2z6t3u2uh3b9x', 'T. Breukers', 'YC']];Stadion Feijenoord;[]
713;cpn6uxcrv98b6f9dvwymlh27e;2020-12-06Z;3kfktv64h7kg7zryax1wktr5r;cos9hxi16eitbcbthof7zrm4m;Alkmaar Zaanstreek;FC Groningen;AZ;GRO;[['AZ', '3kfktv64h7kg7zryax1wktr5r', 1, 8, '6z2e9q9kj1n0be10j45fgtdcl', 'F. Midtsjø', 'YC'], ['AZ', '3kfktv64h7kg7zryax1wktr5r', 2, 57, '6z2e9q9kj1n0be10j45fgtdcl', 'F. Midtsjø', 'Y2C'], ['AZ', '3kfktv64h7kg7zryax1wktr5r', 2, 78, 'byirjks50zw1eefkcy8p4hd5h', 'B. Martins Indi', 'YC'], ['Groningen', 'cos9hxi16eitbcbthof7zrm4m', 2, 79, 'ctoif5hk42dove6uxuji93y7d', 'P. Joosten', 'YC'], ['AZ', '3kfktv64h7kg7zryax1wktr5r', 2, 85, 'byirjks50zw1eefkcy8p4hd5h', 'B. Martins Indi', 'Y2C'], ['AZ', '3kfktv64h7kg7zryax1wktr5r', 2, 91, '9tgbdheyuooa8cfz06l577end', 'C. Stengs', 'YC'], ['Groningen', 'cos9hxi16eitbcbthof7zrm4m', 2, 95, '6krb8ochrifw5gc7v21pwwag9', 'M. El Hankouri', 'RC'], ['AZ', '3kfktv64h7kg7zryax1wktr5r', 2, 95, 'dafbvyorudvujxw7zswicykmh', 'O. Wijndal', 'YC'], ['AZ', '3kfktv64h7kg7zryax1wktr5r', 2, 95, '2ugzqrpaooto1r24a6kvqf2ll', 'T. Koopmeiners', 'YC']];AFAS Stadion;[['AZ', '3kfktv64h7kg7zryax1wktr5r', 1, 21, '2ugzqrpaooto1r24a6kvqf2ll', 'T. Koopmeiners'], ['Groningen', 'cos9hxi16eitbcbthof7zrm4m', 2, 69, '7myeigeuggkj5ymjw6znedkut', 'A. El Messaoudi'], ['Groningen', 'cos9hxi16eitbcbthof7zrm4m', 2, 74, '7myeigeuggkj5ymjw6znedkut', 'A. El Messaoudi']]
