,id,date,homeContestantId,awayContestantId,homeContestantOfficialName,awayContestantOfficialName,homeContestantCode,awayContestantCode
133,3geerrvesr3247aed09w85638,2023-01-08Z,ears40cp6opsgvhsy0dgyszpd,6g9qrm72224jrk6tkxxxi8a9n,SC Cambuur Leeuwarden,FC Volendam,CAM,VOL
134,3giese7x6ve7jbgtac0254pas,2023-01-08Z,dqk062lu0vm8epvytbm6r4mmf,cos9hxi16eitbcbthof7zrm4m,SBV Excelsior,FC Groningen,EXC,GRO
135,3gmoxub02e5uii3pbulrosw7o,2023-01-14Z,4vd2t5schmvvufrfib7f2vjdf,3kfktv64h7kg7zryax1wktr5r,SC Heerenveen,Alkmaar Zaanstreek,HEE,AZ
136,3h27ywe593rd5069bv051ebdg,2023-01-14Z,6g9qrm72224jrk6tkxxxi8a9n,ed5nwjz5za3oyi20nxzgqivmx,FC Volendam,RKC Waalwijk,VOL,RKC
137,3gue8cv27m5l15s75gw7wh34k,2023-01-14Z,89w5c6pw7vn0dxypi61tt0g4k,dqk062lu0vm8epvytbm6r4mmf,Sparta Rotterdam,SBV Excelsior,SPA,EXC
138,3gya9bclxbsqdsvl8uco0v40k,2023-01-14Z,d0zdg647gvgc95xdtk1vpbkys,4tic29sox7m39fy1ztgv0jsiq,AFC Ajax,FC Twente,AJA,TWE
139,3h62vhu252th1s6blxlr677ys,2023-01-15Z,6hsriqr3ybvyg94w2k19oal50,8iawijq7s9s6d85mjz8wdslki,SBV Vitesse,Nijmegen Eendracht Combinatie,VIT,N.E.C.
140,3h9u62lctbd9xequ6jmug0il0,2023-01-15Z,3ebril33e08ddzob4bhq8awsr,24fvcruwqrqvqa3aonf8c3zuy,Fortuna Sittard,PSV Eindhoven,FOR,PSV
141,3he1te6mowknfud1ixdx1z190,2023-01-15Z,b79uipsy57y1jqpy07h4i5ovk,ccpscwdcm65czscrun048ecn5,Go Ahead Eagles,FC Utrecht,GAE,UTR
142,3gqi1kuha0cdlo5xvzktii32s,2023-01-15Z,cos9hxi16eitbcbthof7zrm4m,20vymiy7bo8wkyxai3ew494fz,FC Groningen,Feyenoord Rotterdam,GRO,FEY
143,3hic8ciie6l8bbk1k0aql60pg,2023-01-15Z,3t0vjqtxc8wpjzv82i3oi2ova,ears40cp6opsgvhsy0dgyszpd,FC Emmen,SC Cambuur Leeuwarden,EMM,CAM
144,3hnnrmlfj8bj1qyqwjefkxno4,2023-01-20Z,dqk062lu0vm8epvytbm6r4mmf,6g9qrm72224jrk6tkxxxi8a9n,SBV Excelsior,FC Volendam,EXC,VOL
145,3hrf7e9jlh495usjgqebijpjo,2023-01-21Z,8iawijq7s9s6d85mjz8wdslki,3t0vjqtxc8wpjzv82i3oi2ova,Nijmegen Eendracht Combinatie,FC Emmen,N.E.C.,EMM
146,3hva7armdsnvs0946ta9hspp0,2023-01-21Z,24fvcruwqrqvqa3aonf8c3zuy,6hsriqr3ybvyg94w2k19oal50,PSV Eindhoven,SBV Vitesse,PSV,VIT
147,3hz1j61fvko7g4li3hhpni8es,2023-01-21Z,ears40cp6opsgvhsy0dgyszpd,89w5c6pw7vn0dxypi61tt0g4k,SC Cambuur Leeuwarden,Sparta Rotterdam,CAM,SPA
148,3i6sb7janck9j99fq92k5ybys,2023-01-22Z,4vd2t5schmvvufrfib7f2vjdf,cos9hxi16eitbcbthof7zrm4m,SC Heerenveen,FC Groningen,HEE,GRO
149,3ianz6yhf06tbbr30i6cwwff8,2023-01-22Z,4tic29sox7m39fy1ztgv0jsiq,ccpscwdcm65czscrun048ecn5,FC Twente,FC Utrecht,TWE,UTR
150,3ieop80prrnnslz4t2os5t2c4,2023-01-22Z,20vymiy7bo8wkyxai3ew494fz,d0zdg647gvgc95xdtk1vpbkys,Feyenoord Rotterdam,AFC Ajax,FEY,AJA
151,3iiinndy8gafxtg0nke061kwk,2023-01-22Z,3kfktv64h7kg7zryax1wktr5r,3ebril33e08ddzob4bhq8awsr,Alkmaar Zaanstreek,Fortuna Sittard,AZ,FOR
152,3impas582zfs96ayal2detvdg,2023-01-24Z,3t0vjqtxc8wpjzv82i3oi2ova,24fvcruwqrqvqa3aonf8c3zuy,FC Emmen,PSV Eindhoven,EMM,PSV
153,3iqx4qa6t6tm7lx2unis9sil0,2023-01-24Z,89w5c6pw7vn0dxypi61tt0g4k,ed5nwjz5za3oyi20nxzgqivmx,Sparta Rotterdam,RKC Waalwijk,SPA,RKC
154,3iv1vacuqozyas3p53sq39gd0,2023-01-25Z,b79uipsy57y1jqpy07h4i5ovk,3kfktv64h7kg7zryax1wktr5r,Go Ahead Eagles,Alkmaar Zaanstreek,GAE,AZ
155,3iz5qcssbdbchdy29gkg0tvro,2023-01-25Z,6hsriqr3ybvyg94w2k19oal50,4tic29sox7m39fy1ztgv0jsiq,SBV Vitesse,FC Twente,VIT,TWE
156,3j358js574tsbwhp9c45m6as4,2023-01-25Z,3ebril33e08ddzob4bhq8awsr,4vd2t5schmvvufrfib7f2vjdf,Fortuna Sittard,SC Heerenveen,FOR,HEE
157,3j6wug2pv95ffexpf2cqc7h1w,2023-01-25Z,ccpscwdcm65czscrun048ecn5,dqk062lu0vm8epvytbm6r4mmf,FC Utrecht,SBV Excelsior,UTR,EXC
158,3jaqi0c4w2fy6y4o5quqefd3o,2023-01-25Z,20vymiy7bo8wkyxai3ew494fz,8iawijq7s9s6d85mjz8wdslki,Feyenoord Rotterdam,Nijmegen Eendracht Combinatie,FEY,N.E.C.
159,3jelpk334bvy8sidz5moo2cyc,2023-01-26Z,cos9hxi16eitbcbthof7zrm4m,ears40cp6opsgvhsy0dgyszpd,FC Groningen,SC Cambuur Leeuwarden,GRO,CAM
160,3jkare323syeqi01dz79f65uc,2023-01-26Z,d0zdg647gvgc95xdtk1vpbkys,6g9qrm72224jrk6tkxxxi8a9n,AFC Ajax,FC Volendam,AJA,VOL
161,3js5uez5jvab3zmhft9b6fndg,2023-01-28Z,24fvcruwqrqvqa3aonf8c3zuy,b79uipsy57y1jqpy07h4i5ovk,PSV Eindhoven,Go Ahead Eagles,PSV,GAE
162,3jodsuqwtb69jnawvt58a6ql0,2023-01-28Z,ed5nwjz5za3oyi20nxzgqivmx,3t0vjqtxc8wpjzv82i3oi2ova,RKC Waalwijk,FC Emmen,RKC,EMM
163,3jvsipfz4tfk18zchqsqldkic,2023-01-28Z,8iawijq7s9s6d85mjz8wdslki,89w5c6pw7vn0dxypi61tt0g4k,Nijmegen Eendracht Combinatie,Sparta Rotterdam,N.E.C.,SPA
164,3jzmgm8xrvlo5zg68kuaav6s4,2023-01-28Z,4vd2t5schmvvufrfib7f2vjdf,6hsriqr3ybvyg94w2k19oal50,SC Heerenveen,SBV Vitesse,HEE,VIT
165,3k3c8ppr0t616c1ywl42b4bh0,2023-01-28Z,3kfktv64h7kg7zryax1wktr5r,ccpscwdcm65czscrun048ecn5,Alkmaar Zaanstreek,FC Utrecht,AZ,UTR
166,3k73guco62o3ddi2jaaa8ecd0,2023-01-29Z,4tic29sox7m39fy1ztgv0jsiq,20vymiy7bo8wkyxai3ew494fz,FC Twente,Feyenoord Rotterdam,TWE,FEY
167,3kaxuz5cdxb8lsmnwwbed8cgk,2023-01-29Z,dqk062lu0vm8epvytbm6r4mmf,d0zdg647gvgc95xdtk1vpbkys,SBV Excelsior,AFC Ajax,EXC,AJA
168,3keqmxapzq2xlm4y2xy0oeh3o,2023-01-29Z,6g9qrm72224jrk6tkxxxi8a9n,cos9hxi16eitbcbthof7zrm4m,FC Volendam,FC Groningen,VOL,GRO
169,3kiix9ybtqh5ghnb0ghxrkhsk,2023-01-29Z,ears40cp6opsgvhsy0dgyszpd,3ebril33e08ddzob4bhq8awsr,SC Cambuur Leeuwarden,Fortuna Sittard,CAM,FOR
170,3i2tkok8efykvglhct32bbfh0,2023-02-01Z,ed5nwjz5za3oyi20nxzgqivmx,b79uipsy57y1jqpy07h4i5ovk,RKC Waalwijk,Go Ahead Eagles,RKC,GAE
171,3kmektl3m9h8y85qawshuh89g,2023-02-03Z,3ebril33e08ddzob4bhq8awsr,89w5c6pw7vn0dxypi61tt0g4k,Fortuna Sittard,Sparta Rotterdam,FOR,SPA
172,3kq3g6tsfh5ix5ifx9yrlfaxg,2023-02-04Z,6g9qrm72224jrk6tkxxxi8a9n,3kfktv64h7kg7zryax1wktr5r,FC Volendam,Alkmaar Zaanstreek,VOL,AZ
173,3kttr2gmsfp4jo5y8ubgoles4,2023-02-04Z,3t0vjqtxc8wpjzv82i3oi2ova,6hsriqr3ybvyg94w2k19oal50,FC Emmen,SBV Vitesse,EMM,VIT
174,3kxmpzqwbk83ifjn6uhjpzk7o,2023-02-04Z,ccpscwdcm65czscrun048ecn5,4vd2t5schmvvufrfib7f2vjdf,FC Utrecht,SC Heerenveen,UTR,HEE
175,3l1nwu4yx8guu0gctphnbp0k4,2023-02-04Z,dqk062lu0vm8epvytbm6r4mmf,ed5nwjz5za3oyi20nxzgqivmx,SBV Excelsior,RKC Waalwijk,EXC,RKC
176,3l5n4jgfjomowarcxdxmkgk5w,2023-02-05Z,ears40cp6opsgvhsy0dgyszpd,d0zdg647gvgc95xdtk1vpbkys,SC Cambuur Leeuwarden,AFC Ajax,CAM,AJA
177,3l9glcounp2vcolz1ud4ij2ms,2023-02-05Z,20vymiy7bo8wkyxai3ew494fz,24fvcruwqrqvqa3aonf8c3zuy,Feyenoord Rotterdam,PSV Eindhoven,FEY,PSV
178,3lfcoiy6whqz96hepvlbdyec4,2023-02-05Z,b79uipsy57y1jqpy07h4i5ovk,8iawijq7s9s6d85mjz8wdslki,Go Ahead Eagles,Nijmegen Eendracht Combinatie,GAE,N.E.C.
179,3ljaq083bdz7f02440rcy00t0,2023-02-05Z,cos9hxi16eitbcbthof7zrm4m,4tic29sox7m39fy1ztgv0jsiq,FC Groningen,FC Twente,GRO,TWE
180,3lrie7rjacmmmq5xob5y1egwk,2023-02-10Z,3kfktv64h7kg7zryax1wktr5r,dqk062lu0vm8epvytbm6r4mmf,Alkmaar Zaanstreek,SBV Excelsior,AZ,EXC
181,3m3dwqcim693k9g7bu3ygk07o,2023-02-11Z,8iawijq7s9s6d85mjz8wdslki,ears40cp6opsgvhsy0dgyszpd,Nijmegen Eendracht Combinatie,SC Cambuur Leeuwarden,N.E.C.,CAM
182,3m78wgvinkwvovs7ij6cma0b8,2023-02-11Z,24fvcruwqrqvqa3aonf8c3zuy,cos9hxi16eitbcbthof7zrm4m,PSV Eindhoven,FC Groningen,PSV,GRO
183,3lvc5mi44za66lz9lzvbd17o4,2023-02-11Z,3t0vjqtxc8wpjzv82i3oi2ova,3ebril33e08ddzob4bhq8awsr,FC Emmen,Fortuna Sittard,EMM,FOR
184,3mg2fsxn01zo67lf2jxla5xck,2023-02-12Z,89w5c6pw7vn0dxypi61tt0g4k,b79uipsy57y1jqpy07h4i5ovk,Sparta Rotterdam,Go Ahead Eagles,SPA,GAE
185,3mbfwuxuqb0uev6fqrbqn4il0,2023-02-12Z,4vd2t5schmvvufrfib7f2vjdf,20vymiy7bo8wkyxai3ew494fz,SC Heerenveen,Feyenoord Rotterdam,HEE,FEY
186,3mk35v29zmh28mipoarpxcduc,2023-02-12Z,6hsriqr3ybvyg94w2k19oal50,ccpscwdcm65czscrun048ecn5,SBV Vitesse,FC Utrecht,VIT,UTR
187,3lnm4nw3uwlp27pkjzewxw5qs,2023-02-12Z,d0zdg647gvgc95xdtk1vpbkys,ed5nwjz5za3oyi20nxzgqivmx,AFC Ajax,RKC Waalwijk,AJA,RKC
188,3lz3pvhadvyrg28gpk12fwavo,2023-02-12Z,4tic29sox7m39fy1ztgv0jsiq,6g9qrm72224jrk6tkxxxi8a9n,FC Twente,FC Volendam,TWE,VOL
189,3ni3n6ouu9r0ep37zhmdvmxhw,2023-02-17Z,ed5nwjz5za3oyi20nxzgqivmx,3ebril33e08ddzob4bhq8awsr,RKC Waalwijk,Fortuna Sittard,RKC,FOR
190,3n41m36tpplfkcky4ne508cno,2023-02-18Z,6g9qrm72224jrk6tkxxxi8a9n,6hsriqr3ybvyg94w2k19oal50,FC Volendam,SBV Vitesse,VOL,VIT
191,3mvuf4c9wv4yg0242s5sdk5jo,2023-02-18Z,cos9hxi16eitbcbthof7zrm4m,3t0vjqtxc8wpjzv82i3oi2ova,FC Groningen,FC Emmen,GRO,EMM
192,3n7yo9mx3q7y50fq4p8n3aec4,2023-02-18Z,20vymiy7bo8wkyxai3ew494fz,3kfktv64h7kg7zryax1wktr5r,Feyenoord Rotterdam,Alkmaar Zaanstreek,FEY,AZ
193,3nm9ztcvdkcbwkmmen2c7qf4k,2023-02-19Z,ears40cp6opsgvhsy0dgyszpd,4vd2t5schmvvufrfib7f2vjdf,SC Cambuur Leeuwarden,SC Heerenveen,CAM,HEE
194,3mzr3qt8qmneqqd5dva7ptrmc,2023-02-19Z,ccpscwdcm65czscrun048ecn5,24fvcruwqrqvqa3aonf8c3zuy,FC Utrecht,PSV Eindhoven,UTR,PSV
195,3ndlbcrfb5g62uul8f103s74k,2023-02-19Z,b79uipsy57y1jqpy07h4i5ovk,4tic29sox7m39fy1ztgv0jsiq,Go Ahead Eagles,FC Twente,GAE,TWE
196,3mo5843jko4u807e7kd9i6uj8,2023-02-19Z,d0zdg647gvgc95xdtk1vpbkys,89w5c6pw7vn0dxypi61tt0g4k,AFC Ajax,Sparta Rotterdam,AJA,SPA
197,3ms07xeegkmu2rk8i4a3amdxw,2023-02-19Z,dqk062lu0vm8epvytbm6r4mmf,8iawijq7s9s6d85mjz8wdslki,SBV Excelsior,Nijmegen Eendracht Combinatie,EXC,N.E.C.
198,3oiaplx1c5ubdohjdxe8zdd04,2023-02-24Z,89w5c6pw7vn0dxypi61tt0g4k,ccpscwdcm65czscrun048ecn5,Sparta Rotterdam,FC Utrecht,SPA,UTR
199,3ny6xgw32kugw96ejr3ado8ic,2023-02-25Z,cos9hxi16eitbcbthof7zrm4m,dqk062lu0vm8epvytbm6r4mmf,FC Groningen,SBV Excelsior,GRO,EXC
200,3odxl87zqrc7m2oqytikf8n4k,2023-02-25Z,4vd2t5schmvvufrfib7f2vjdf,ed5nwjz5za3oyi20nxzgqivmx,SC Heerenveen,RKC Waalwijk,HEE,RKC
201,3nq59plm6gl0ucy4erld2zaj8,2023-02-25Z,3kfktv64h7kg7zryax1wktr5r,ears40cp6opsgvhsy0dgyszpd,Alkmaar Zaanstreek,SC Cambuur Leeuwarden,AZ,CAM
202,3o68h3w1wo0aczxo1be5kfytw,2023-02-25Z,8iawijq7s9s6d85mjz8wdslki,6g9qrm72224jrk6tkxxxi8a9n,Nijmegen Eendracht Combinatie,FC Volendam,N.E.C.,VOL
203,3o27spi6e8dd5wa2terj4jitw,2023-02-26Z,3ebril33e08ddzob4bhq8awsr,20vymiy7bo8wkyxai3ew494fz,Fortuna Sittard,Feyenoord Rotterdam,FOR,FEY
204,3nu7al4tkiccshanca3rv613o,2023-02-26Z,3t0vjqtxc8wpjzv82i3oi2ova,b79uipsy57y1jqpy07h4i5ovk,FC Emmen,Go Ahead Eagles,EMM,GAE
205,3ombygfdypwnkvzzt2dmzirdg,2023-02-26Z,6hsriqr3ybvyg94w2k19oal50,d0zdg647gvgc95xdtk1vpbkys,SBV Vitesse,AFC Ajax,VIT,AJA
206,3oa1bftb8v6xcimfd35w5jrbo,2023-02-26Z,24fvcruwqrqvqa3aonf8c3zuy,4tic29sox7m39fy1ztgv0jsiq,PSV Eindhoven,FC Twente,PSV,TWE
207,3p20o4g9vt1xm8j3drr63sxzo,2023-03-03Z,ccpscwdcm65czscrun048ecn5,3ebril33e08ddzob4bhq8awsr,FC Utrecht,Fortuna Sittard,UTR,FOR
208,3pmmujddlbsxi37jugjoyktuc,2023-03-03Z,6hsriqr3ybvyg94w2k19oal50,3kfktv64h7kg7zryax1wktr5r,SBV Vitesse,Alkmaar Zaanstreek,VIT,AZ
209,3p5tfxwnwgk18a5hzfya9ruvo,2023-03-04Z,6g9qrm72224jrk6tkxxxi8a9n,3t0vjqtxc8wpjzv82i3oi2ova,FC Volendam,FC Emmen,VOL,EMM
210,3pbfhypu7sn4cwit12meocetw,2023-03-04Z,20vymiy7bo8wkyxai3ew494fz,cos9hxi16eitbcbthof7zrm4m,Feyenoord Rotterdam,FC Groningen,FEY,GRO
211,3oy31boy3sig1b5fh9o0cwz6c,2023-03-04Z,4tic29sox7m39fy1ztgv0jsiq,4vd2t5schmvvufrfib7f2vjdf,FC Twente,SC Heerenveen,TWE,HEE
212,3ou8elq2p6383n7b8jenj0nis,2023-03-05Z,dqk062lu0vm8epvytbm6r4mmf,89w5c6pw7vn0dxypi61tt0g4k,SBV Excelsior,Sparta Rotterdam,EXC,SPA
213,3pf9zy7csf8zwat7rix8cn8d0,2023-03-05Z,ed5nwjz5za3oyi20nxzgqivmx,24fvcruwqrqvqa3aonf8c3zuy,RKC Waalwijk,PSV Eindhoven,RKC,PSV
214,3oq6iggjm5jj15z1ngsfmdgd0,2023-03-05Z,d0zdg647gvgc95xdtk1vpbkys,8iawijq7s9s6d85mjz8wdslki,AFC Ajax,Nijmegen Eendracht Combinatie,AJA,N.E.C.
215,3pj07q8vooevxcwxbb9jd9zpw,2023-03-05Z,ears40cp6opsgvhsy0dgyszpd,b79uipsy57y1jqpy07h4i5ovk,SC Cambuur Leeuwarden,Go Ahead Eagles,CAM,GAE
216,3pu65ybsquwato6v76r91zdw4,2023-03-11Z,3t0vjqtxc8wpjzv82i3oi2ova,dqk062lu0vm8epvytbm6r4mmf,FC Emmen,SBV Excelsior,EMM,EXC
217,3q1saw35qp5zk136y0vd6115g,2023-03-11Z,3ebril33e08ddzob4bhq8awsr,4tic29sox7m39fy1ztgv0jsiq,Fortuna Sittard,FC Twente,FOR,TWE
218,3pqg9x6lroxa9kuywnazlhxqs,2023-03-11Z,3kfktv64h7kg7zryax1wktr5r,cos9hxi16eitbcbthof7zrm4m,Alkmaar Zaanstreek,FC Groningen,AZ,GRO
219,3qmdapy54174z82yt8f5ar66s,2023-03-11Z,89w5c6pw7vn0dxypi61tt0g4k,6hsriqr3ybvyg94w2k19oal50,Sparta Rotterdam,SBV Vitesse,SPA,VIT
220,3qa73odyjso2oejx9ifsvjj10,2023-03-12Z,8iawijq7s9s6d85mjz8wdslki,ccpscwdcm65czscrun048ecn5,Nijmegen Eendracht Combinatie,FC Utrecht,N.E.C.,UTR
221,3qiazt6i0ois333dgtt9o6tck,2023-03-12Z,4vd2t5schmvvufrfib7f2vjdf,d0zdg647gvgc95xdtk1vpbkys,SC Heerenveen,AFC Ajax,HEE,AJA
222,3qeavkgpt9rjjetni8cp3v2ms,2023-03-12Z,24fvcruwqrqvqa3aonf8c3zuy,ears40cp6opsgvhsy0dgyszpd,PSV Eindhoven,SC Cambuur Leeuwarden,PSV,CAM
223,3pxxxpuuuk7o51hbtpdia191w,2023-03-12Z,20vymiy7bo8wkyxai3ew494fz,6g9qrm72224jrk6tkxxxi8a9n,Feyenoord Rotterdam,FC Volendam,FEY,VOL
224,3res28ip6d7vd3qg50mogxno4,2023-03-17Z,6g9qrm72224jrk6tkxxxi8a9n,3ebril33e08ddzob4bhq8awsr,FC Volendam,Fortuna Sittard,VOL,FOR
225,3rb088jsiak9zorqenhtyb8k4,2023-03-18Z,ccpscwdcm65czscrun048ecn5,b79uipsy57y1jqpy07h4i5ovk,FC Utrecht,Go Ahead Eagles,UTR,GAE
226,3qxse99ao4tt7wnal54l36xhw,2023-03-18Z,3t0vjqtxc8wpjzv82i3oi2ova,89w5c6pw7vn0dxypi61tt0g4k,FC Emmen,Sparta Rotterdam,EMM,SPA
227,3ripcv8bn1r5qlzf9z7ktsufo,2023-03-18Z,ed5nwjz5za3oyi20nxzgqivmx,8iawijq7s9s6d85mjz8wdslki,RKC Waalwijk,Nijmegen Eendracht Combinatie,RKC,N.E.C.
228,3r1k5dqrw10mnnl9pgq05cnbo,2023-03-19Z,cos9hxi16eitbcbthof7zrm4m,4vd2t5schmvvufrfib7f2vjdf,FC Groningen,SC Heerenveen,GRO,HEE
229,3qqb1ugtdpy297ud1dzaxh3pw,2023-03-19Z,d0zdg647gvgc95xdtk1vpbkys,20vymiy7bo8wkyxai3ew494fz,AFC Ajax,Feyenoord Rotterdam,AJA,FEY
230,3qu3jed75l0hqtr6wljncxses,2023-03-19Z,dqk062lu0vm8epvytbm6r4mmf,ears40cp6opsgvhsy0dgyszpd,SBV Excelsior,SC Cambuur Leeuwarden,EXC,CAM
231,3rmkjoy5m1moo2gdbi1x0s6xg,2023-03-19Z,6hsriqr3ybvyg94w2k19oal50,24fvcruwqrqvqa3aonf8c3zuy,SBV Vitesse,PSV Eindhoven,VIT,PSV
232,3r7900aaeot600500r7ta3thw,2023-03-19Z,4tic29sox7m39fy1ztgv0jsiq,3kfktv64h7kg7zryax1wktr5r,FC Twente,Alkmaar Zaanstreek,TWE,AZ
233,3rqet0paod7zapfv8tcend4b8,2023-04-01Z,3kfktv64h7kg7zryax1wktr5r,4vd2t5schmvvufrfib7f2vjdf,Alkmaar Zaanstreek,SC Heerenveen,AZ,HEE
234,3ruc2qrojzhtif15kzz49vris,2023-04-01Z,dqk062lu0vm8epvytbm6r4mmf,4tic29sox7m39fy1ztgv0jsiq,SBV Excelsior,FC Twente,EXC,TWE
235,3s8zwzy76xvfuhvrmayrznnkk,2023-04-01Z,8iawijq7s9s6d85mjz8wdslki,24fvcruwqrqvqa3aonf8c3zuy,Nijmegen Eendracht Combinatie,PSV Eindhoven,N.E.C.,PSV
236,3sgj0ovw218808x3rufw5yolw,2023-04-01Z,ears40cp6opsgvhsy0dgyszpd,3t0vjqtxc8wpjzv82i3oi2ova,SC Cambuur Leeuwarden,FC Emmen,CAM,EMM
237,3scoiwfuv4iqjigidyabpgopg,2023-04-01Z,ed5nwjz5za3oyi20nxzgqivmx,6hsriqr3ybvyg94w2k19oal50,RKC Waalwijk,SBV Vitesse,RKC,VIT
238,3s5bchtbtljf98sz3qzq6q7f8,2023-04-02Z,b79uipsy57y1jqpy07h4i5ovk,d0zdg647gvgc95xdtk1vpbkys,Go Ahead Eagles,AFC Ajax,GAE,AJA
239,3ry0h9tt0fzckjjepqecjt5w4,2023-04-02Z,ccpscwdcm65czscrun048ecn5,6g9qrm72224jrk6tkxxxi8a9n,FC Utrecht,FC Volendam,UTR,VOL
240,3skdmiukgh74bztvpay33ocus,2023-04-02Z,89w5c6pw7vn0dxypi61tt0g4k,20vymiy7bo8wkyxai3ew494fz,Sparta Rotterdam,Feyenoord Rotterdam,SPA,FEY
241,3s1pkhzw879ilp9f9hswn3y1g,2023-04-02Z,3ebril33e08ddzob4bhq8awsr,cos9hxi16eitbcbthof7zrm4m,Fortuna Sittard,FC Groningen,FOR,GRO
242,3t2bl9rzeeibtlz17icg90v10,2023-04-07Z,cos9hxi16eitbcbthof7zrm4m,ccpscwdcm65czscrun048ecn5,FC Groningen,FC Utrecht,GRO,UTR
243,3tl3imq9tewhxb8s5macmctg4,2023-04-08Z,6hsriqr3ybvyg94w2k19oal50,b79uipsy57y1jqpy07h4i5ovk,SBV Vitesse,Go Ahead Eagles,VIT,GAE
244,3ss1em19x1msn0ep2u2aka2ac,2023-04-08Z,3kfktv64h7kg7zryax1wktr5r,89w5c6pw7vn0dxypi61tt0g4k,Alkmaar Zaanstreek,Sparta Rotterdam,AZ,SPA
245,3tdk7soma2wlb37goqg7warkk,2023-04-08Z,24fvcruwqrqvqa3aonf8c3zuy,dqk062lu0vm8epvytbm6r4mmf,PSV Eindhoven,SBV Excelsior,PSV,EXC
246,3th91rzvudh07i54doeoah6ok,2023-04-08Z,4vd2t5schmvvufrfib7f2vjdf,6g9qrm72224jrk6tkxxxi8a9n,SC Heerenveen,FC Volendam,HEE,VOL
247,3t614vwuxv5dfzhdxfk4l711w,2023-04-09Z,4tic29sox7m39fy1ztgv0jsiq,ears40cp6opsgvhsy0dgyszpd,FC Twente,SC Cambuur Leeuwarden,TWE,CAM
248,3svuk7sd1frlpencp1isd60pg,2023-04-09Z,3t0vjqtxc8wpjzv82i3oi2ova,8iawijq7s9s6d85mjz8wdslki,FC Emmen,Nijmegen Eendracht Combinatie,EMM,N.E.C.
249,3so6qsld2lnfziiiulru2ac5w,2023-04-09Z,d0zdg647gvgc95xdtk1vpbkys,3ebril33e08ddzob4bhq8awsr,AFC Ajax,Fortuna Sittard,AJA,FOR
250,3t9ryeldrs779n7u0ifk1yyvo,2023-04-09Z,20vymiy7bo8wkyxai3ew494fz,ed5nwjz5za3oyi20nxzgqivmx,Feyenoord Rotterdam,RKC Waalwijk,FEY,RKC
251,3tsnaw2xunsbobm05tbagu0ic,2023-04-14Z,dqk062lu0vm8epvytbm6r4mmf,b79uipsy57y1jqpy07h4i5ovk,SBV Excelsior,Go Ahead Eagles,EXC,GAE
252,3uc866xx1ud0abhpptge2k2z8,2023-04-15Z,ed5nwjz5za3oyi20nxzgqivmx,cos9hxi16eitbcbthof7zrm4m,RKC Waalwijk,FC Groningen,RKC,GRO
253,3ul35xm2h7d5js6ig57k8wnbo,2023-04-15Z,89w5c6pw7vn0dxypi61tt0g4k,4vd2t5schmvvufrfib7f2vjdf,Sparta Rotterdam,SC Heerenveen,SPA,HEE
254,3u7zr6payifr1adh9hy2vq5n8,2023-04-16Z,8iawijq7s9s6d85mjz8wdslki,6hsriqr3ybvyg94w2k19oal50,Nijmegen Eendracht Combinatie,SBV Vitesse,N.E.C.,VIT
255,3twggtzuzuaj8en90mh86txqs,2023-04-16Z,ccpscwdcm65czscrun048ecn5,4tic29sox7m39fy1ztgv0jsiq,FC Utrecht,FC Twente,UTR,TWE
256,3u07f77oo0m6a8axoujo48pas,2023-04-16Z,6g9qrm72224jrk6tkxxxi8a9n,24fvcruwqrqvqa3aonf8c3zuy,FC Volendam,PSV Eindhoven,VOL,PSV
257,3u3wxmvze795y0ay5ktgvjytw,2023-04-16Z,3ebril33e08ddzob4bhq8awsr,3kfktv64h7kg7zryax1wktr5r,Fortuna Sittard,Alkmaar Zaanstreek,FOR,AZ
258,3ug7v9n9fjzdtr9kwai3x93bo,2023-04-16Z,ears40cp6opsgvhsy0dgyszpd,20vymiy7bo8wkyxai3ew494fz,SC Cambuur Leeuwarden,Feyenoord Rotterdam,CAM,FEY
259,3tosy7ci5ca4ooaybz5ehbb4k,2023-04-16Z,d0zdg647gvgc95xdtk1vpbkys,3t0vjqtxc8wpjzv82i3oi2ova,AFC Ajax,FC Emmen,AJA,EMM
260,3q5q76vlticpimhio97amdtsk,2023-04-19Z,b79uipsy57y1jqpy07h4i5ovk,ed5nwjz5za3oyi20nxzgqivmx,Go Ahead Eagles,RKC Waalwijk,GAE,RKC
261,3v30ssqhdxm6o14iyw81euntg,2023-04-21Z,6g9qrm72224jrk6tkxxxi8a9n,ears40cp6opsgvhsy0dgyszpd,FC Volendam,SC Cambuur Leeuwarden,VOL,CAM
262,3vk3yu5e9tp284rbycut34tn8,2023-04-22Z,4vd2t5schmvvufrfib7f2vjdf,3t0vjqtxc8wpjzv82i3oi2ova,SC Heerenveen,FC Emmen,HEE,EMM
263,3utbx4hejy3gnhi225bi96ivo,2023-04-22Z,cos9hxi16eitbcbthof7zrm4m,8iawijq7s9s6d85mjz8wdslki,FC Groningen,Nijmegen Eendracht Combinatie,GRO,N.E.C.
264,3vntnpjkzv7trvgwg1r15pct0,2023-04-22Z,6hsriqr3ybvyg94w2k19oal50,dqk062lu0vm8epvytbm6r4mmf,SBV Vitesse,SBV Excelsior,VIT,EXC
265,3uz87aqctwxolfep5hciz1q8k,2023-04-23Z,4tic29sox7m39fy1ztgv0jsiq,89w5c6pw7vn0dxypi61tt0g4k,FC Twente,Sparta Rotterdam,TWE,SPA
